Sr.No,Stock_ID,Stock_Name,Date,Open_Price,High_Price,Low_Price,Close_Price,Volume
2293,13,Adani Ports,01-05-2023,407.63,418.5,403.58,417.57,6727
2294,13,Adani Ports,02-05-2023,124.06,131.96,120.93,130.68,6712
2295,13,Adani Ports,03-05-2023,793.32,793.93,782.51,784.38,2505
2296,13,Adani Ports,04-05-2023,161.98,162.82,156.52,161.38,6085
2297,13,Adani Ports,05-05-2023,305.01,305.75,299.11,299.67,7787
2298,13,Adani Ports,06-05-2023,257.63,262.18,248.65,252.6,8663
2299,13,Adani Ports,07-05-2023,745.38,748.42,743.25,746.68,4549
2300,13,Adani Ports,08-05-2023,104.09,106.86,102.22,106.75,2316
2301,13,Adani Ports,09-05-2023,132.77,138.01,130.96,137.67,5918
2302,13,Adani Ports,10-05-2023,961.09,969.52,960.4,965.14,3947
2303,13,Adani Ports,11-05-2023,908.02,913.39,904.48,912.11,2170
2304,13,Adani Ports,12-05-2023,280.33,283.22,278.01,278.84,8576
2305,13,Adani Ports,13-05-2023,633.11,639.05,628.44,638.96,2942
2306,13,Adani Ports,14-05-2023,504.32,505.54,497.16,499.89,9406
2307,13,Adani Ports,15-05-2023,447.72,450.48,439.79,443.79,1976
2308,13,Adani Ports,16-05-2023,125.53,128.15,115.91,117.2,8333
2309,13,Adani Ports,17-05-2023,537.41,546.19,536.92,545.18,4549
2310,13,Adani Ports,18-05-2023,375.43,389.85,371.33,385.4,7481
2311,13,Adani Ports,19-05-2023,858.37,862.71,848.29,848.72,9947
2312,13,Adani Ports,20-05-2023,417.86,420.77,414.59,417.74,8943
2313,13,Adani Ports,21-05-2023,878.86,887.02,878.06,882.76,1783
2314,13,Adani Ports,22-05-2023,506.74,512.32,501.75,511.78,1773
2315,13,Adani Ports,23-05-2023,372.29,376.57,370.53,371.23,1126
2316,13,Adani Ports,24-05-2023,211.87,216.61,199.19,202.4,3739
2317,13,Adani Ports,25-05-2023,568.35,570.59,558.28,558.37,4477
2318,13,Adani Ports,26-05-2023,733.28,744.3,733.11,742.53,4376
2319,13,Adani Ports,27-05-2023,303.59,314.58,301.03,309.97,5495
2320,13,Adani Ports,28-05-2023,735.46,745.43,735.07,743.94,8110
2321,13,Adani Ports,29-05-2023,372.68,384.19,368.7,380.83,7891
2322,13,Adani Ports,30-05-2023,252.71,254.38,248.21,253.15,5595
2323,13,Adani Ports,31-05-2023,439.41,442.3,436.98,439.73,7179
2324,13,Adani Ports,01-06-2023,363.62,365.11,353.26,355.49,8848
2325,13,Adani Ports,02-06-2023,665.35,669.89,661.57,669.8,3251
2326,13,Adani Ports,03-06-2023,731.82,736.76,729.7,732.04,4933
2327,13,Adani Ports,04-06-2023,296.29,299.98,293.32,295.38,1229
2328,13,Adani Ports,05-06-2023,297.13,299.53,286.96,291.05,5411
2329,13,Adani Ports,06-06-2023,672.15,675.42,667.4,672.34,9280
2330,13,Adani Ports,07-06-2023,761.26,764.94,750.91,754.48,8053
2331,13,Adani Ports,08-06-2023,488.55,492.7,484.56,485.74,6716
2332,13,Adani Ports,09-06-2023,460.38,462.24,447.56,450.63,3967
2333,13,Adani Ports,10-06-2023,503.19,507.24,495.24,495.94,8079
2334,13,Adani Ports,11-06-2023,484.89,495.73,483.88,491.3,1365
2335,13,Adani Ports,12-06-2023,458.52,467.27,455.04,467.2,5214
2336,13,Adani Ports,13-06-2023,764.38,778.16,762.65,773.32,9859
2337,13,Adani Ports,14-06-2023,912.9,913.54,910.63,912.95,8352
2338,13,Adani Ports,15-06-2023,158.24,161.37,153.9,156.84,4267
2339,13,Adani Ports,16-06-2023,660.26,670.31,658.25,668.11,5680
2340,13,Adani Ports,17-06-2023,131.72,133.71,129.86,131.52,8160
2341,13,Adani Ports,18-06-2023,937.06,950.04,935.3,945.46,8378
2342,13,Adani Ports,19-06-2023,204,207.94,199.14,202.01,1302
2343,13,Adani Ports,20-06-2023,902.37,903.15,892.76,897.18,7356
2344,13,Adani Ports,21-06-2023,420.8,422.8,415.15,418.25,9362
2345,13,Adani Ports,22-06-2023,921.86,931.07,920.49,927.13,3765
2346,13,Adani Ports,23-06-2023,390.06,400.5,386.19,398.97,6465
2347,13,Adani Ports,24-06-2023,261.76,269.58,259.44,266.26,2833
2348,13,Adani Ports,25-06-2023,272.37,275.65,265.7,266.93,7200
2349,13,Adani Ports,26-06-2023,782.16,782.52,780.32,780.97,5165
2350,13,Adani Ports,27-06-2023,464.77,473.74,463.06,469.55,4288
2351,13,Adani Ports,28-06-2023,442.14,451.91,441.4,450.07,2096
2352,13,Adani Ports,29-06-2023,447.42,450.48,434.96,438.64,9287
2353,13,Adani Ports,30-06-2023,660.86,663.13,657.5,659.3,3010
2354,14,Larsen & Toubro,01-01-2023,603.65,606.14,593.38,598.34,2487
2355,14,Larsen & Toubro,02-01-2023,800.7,807.86,798.85,807.52,7118
2356,14,Larsen & Toubro,03-01-2023,303.76,310,300.36,309.48,3381
2357,14,Larsen & Toubro,04-01-2023,853.16,856.45,851.25,854.4,9552
2358,14,Larsen & Toubro,05-01-2023,915.61,916.5,904.89,908.93,8310
2359,14,Larsen & Toubro,06-01-2023,224.87,225.53,220.49,224.36,3058
2360,14,Larsen & Toubro,07-01-2023,467.87,472.4,458.22,462.98,2600
2361,14,Larsen & Toubro,08-01-2023,966.81,967.62,961.32,964.53,4857
2362,14,Larsen & Toubro,09-01-2023,918.45,920.72,916.88,920.3,1366
2363,14,Larsen & Toubro,10-01-2023,810.59,812.64,807.62,811.2,8572
2364,14,Larsen & Toubro,11-01-2023,462.44,472.93,460.81,471.02,2912
2365,14,Larsen & Toubro,12-01-2023,106.96,116.38,104.46,115.29,3907
2366,14,Larsen & Toubro,13-01-2023,913.62,915.46,904.11,908.61,5914
2367,14,Larsen & Toubro,14-01-2023,388.88,391.11,381.89,385.22,5146
2368,14,Larsen & Toubro,15-01-2023,240.91,247.38,235.99,245.44,7208
2369,14,Larsen & Toubro,16-01-2023,188.92,192.41,178.74,179.92,2702
2370,14,Larsen & Toubro,17-01-2023,405.28,412.78,402.43,408.95,1360
2371,14,Larsen & Toubro,18-01-2023,854.22,867.03,854.18,863.45,9299
2372,14,Larsen & Toubro,19-01-2023,455.4,463.69,450.94,459.29,9195
2373,14,Larsen & Toubro,20-01-2023,406.78,408.12,396.89,396.95,7243
2374,14,Larsen & Toubro,21-01-2023,326.61,333.55,322.34,332.03,6667
2375,14,Larsen & Toubro,22-01-2023,440.57,443.36,438.48,440.05,6622
2376,14,Larsen & Toubro,23-01-2023,502.08,508.76,499.62,504.57,8648
2377,14,Larsen & Toubro,24-01-2023,736.48,746.3,735.71,745.18,6000
2378,14,Larsen & Toubro,25-01-2023,107.57,107.72,94.55,99,4203
2379,14,Larsen & Toubro,26-01-2023,845.09,845.27,835.82,838.45,3857
2380,14,Larsen & Toubro,27-01-2023,316.35,323.77,315.18,319.68,6729
2381,14,Larsen & Toubro,28-01-2023,585.08,588.96,582.65,586.96,8145
2382,14,Larsen & Toubro,29-01-2023,371.82,374.83,369.73,374.36,6967
2383,14,Larsen & Toubro,30-01-2023,967.64,970.94,967.14,967.51,5958
2384,14,Larsen & Toubro,31-01-2023,638.65,640.52,631.7,636.17,4902
2385,14,Larsen & Toubro,01-02-2023,807.85,810.98,798.62,801.34,5021
2386,14,Larsen & Toubro,02-02-2023,438.49,441.45,430.2,434.06,3963
2387,14,Larsen & Toubro,03-02-2023,275.16,283.3,271.21,280.69,2709
2388,14,Larsen & Toubro,04-02-2023,100.04,103.92,95.77,102.78,9228
2389,14,Larsen & Toubro,05-02-2023,292.02,292.57,284.11,285.46,6693
2390,14,Larsen & Toubro,06-02-2023,742.7,743.24,729.81,733.12,7925
2391,14,Larsen & Toubro,07-02-2023,326.22,330.63,317.85,318.9,2087
2392,14,Larsen & Toubro,08-02-2023,860.99,869.51,859.62,864.69,8960
2393,14,Larsen & Toubro,09-02-2023,624.68,627.04,618.75,623.3,1892
2394,14,Larsen & Toubro,10-02-2023,600.22,601.92,595.46,596.21,8102
2395,14,Larsen & Toubro,11-02-2023,257.58,264.17,256.44,261.19,2571
2396,14,Larsen & Toubro,12-02-2023,521.84,523.21,513.53,517.58,4077
2397,14,Larsen & Toubro,13-02-2023,265.97,276.01,265.4,273.48,5453
2398,14,Larsen & Toubro,14-02-2023,250.04,260.52,248,256.61,7732
2399,14,Larsen & Toubro,15-02-2023,396.53,397.52,393.31,393.86,2541
2400,14,Larsen & Toubro,16-02-2023,139.48,145.05,137.1,142.36,9948
2401,14,Larsen & Toubro,17-02-2023,533.01,535.84,531.18,534.88,5574
2402,14,Larsen & Toubro,18-02-2023,708.67,714.51,706.02,714.05,3247
2403,14,Larsen & Toubro,19-02-2023,825.6,826.79,817.12,820.1,8946
2404,14,Larsen & Toubro,20-02-2023,983.21,986.85,976.11,976.92,6552
2405,14,Larsen & Toubro,21-02-2023,751.79,754.42,741.7,744.84,6890
2406,14,Larsen & Toubro,22-02-2023,745.13,750.09,745.03,746.45,6513
2407,14,Larsen & Toubro,23-02-2023,724.55,730.15,723.6,727.29,7776
2408,14,Larsen & Toubro,24-02-2023,966.21,971.28,962.5,969.5,4936
2409,14,Larsen & Toubro,25-02-2023,647.52,660.39,644.05,656.92,4022
2410,14,Larsen & Toubro,26-02-2023,512.17,524.93,509.56,519.95,9744
2411,14,Larsen & Toubro,27-02-2023,627.02,627.07,622.2,624.92,1094
2412,14,Larsen & Toubro,28-02-2023,973.09,976.73,971.99,974.71,6675
2413,14,Larsen & Toubro,01-03-2023,942.06,948.89,940.52,948.15,5253
2414,14,Larsen & Toubro,02-03-2023,198.44,200.37,186.41,191.14,5583
2415,14,Larsen & Toubro,03-03-2023,682.03,687.18,677.7,683.88,5330
2416,14,Larsen & Toubro,04-03-2023,325.99,336.27,321.9,333.56,9379
2417,14,Larsen & Toubro,05-03-2023,999.59,1010.25,994.92,1005.33,3193
2418,14,Larsen & Toubro,06-03-2023,529,532.65,526.58,526.68,6766
2419,14,Larsen & Toubro,07-03-2023,209.65,211.92,204.16,207.6,1257
2420,14,Larsen & Toubro,08-03-2023,417.56,420.04,408.89,413.45,5888
2421,14,Larsen & Toubro,09-03-2023,900.32,904.73,897.39,897.77,8669
2422,14,Larsen & Toubro,10-03-2023,512.66,517.93,511,515.97,5215
2423,14,Larsen & Toubro,11-03-2023,943.38,946.68,934.06,935.59,2635
2424,14,Larsen & Toubro,12-03-2023,673.57,677.13,665.98,667.67,9267
2425,14,Larsen & Toubro,13-03-2023,262.3,268.8,261.61,266.18,1075
2426,14,Larsen & Toubro,14-03-2023,807.71,808.17,800.48,805.02,1461
2427,14,Larsen & Toubro,15-03-2023,866.89,870.65,859.99,860.95,7827
2428,14,Larsen & Toubro,16-03-2023,779.06,782.87,768.59,772.88,6057
2429,14,Larsen & Toubro,17-03-2023,587.1,591.3,576.46,580.45,7354
2430,14,Larsen & Toubro,18-03-2023,951.34,954.48,941.22,944.61,5813
2431,14,Larsen & Toubro,19-03-2023,480.49,486.63,479.1,485.8,9569
2432,14,Larsen & Toubro,20-03-2023,306.38,306.95,299.82,303.86,8716
2433,14,Larsen & Toubro,21-03-2023,311.99,312.79,307.81,312.58,5583
2434,14,Larsen & Toubro,22-03-2023,821.7,822.3,811.07,814.55,5909
2435,14,Larsen & Toubro,23-03-2023,245.63,249.66,231.79,236.48,4666
2436,14,Larsen & Toubro,24-03-2023,236.21,237.05,224.56,226.25,4827
2437,14,Larsen & Toubro,25-03-2023,781.18,781.4,771.48,775.27,2210
2438,14,Larsen & Toubro,26-03-2023,433.87,435.19,425.99,429.28,5294
2439,14,Larsen & Toubro,27-03-2023,570.61,576.1,567.89,571.41,9619
2440,14,Larsen & Toubro,28-03-2023,932.14,940.44,929.65,937.02,2213
2441,14,Larsen & Toubro,29-03-2023,614.87,618.03,611.99,612.22,3335
2442,14,Larsen & Toubro,30-03-2023,225.79,235.46,221.23,230.8,5151
2443,14,Larsen & Toubro,31-03-2023,894.3,898.77,892.66,895.74,6567
2444,14,Larsen & Toubro,01-04-2023,191.81,191.81,184.38,189.29,5888
2445,14,Larsen & Toubro,02-04-2023,698.12,700.66,685.21,689.62,5854
2446,14,Larsen & Toubro,03-04-2023,795.99,798.05,783.87,787.09,2032
2447,14,Larsen & Toubro,04-04-2023,396.94,398.35,392.58,397.72,7529
2448,14,Larsen & Toubro,05-04-2023,100.9,103.63,93.72,98.29,4449
2449,14,Larsen & Toubro,06-04-2023,256.95,257.33,244.73,247.18,9553
2450,14,Larsen & Toubro,07-04-2023,519.83,523.33,512.85,514.29,5575
2451,14,Larsen & Toubro,08-04-2023,537.59,544.61,534.33,541.43,1832
2452,14,Larsen & Toubro,09-04-2023,795.93,800.2,789.13,790.12,7587
2453,14,Larsen & Toubro,10-04-2023,159.89,169.92,158.19,165.33,6027
2454,14,Larsen & Toubro,11-04-2023,607.73,611.95,602.21,605.75,8944
2455,14,Larsen & Toubro,12-04-2023,549.76,554.31,545,552.85,4409
2456,14,Larsen & Toubro,13-04-2023,537.05,539.48,525.18,527.16,1145
2457,14,Larsen & Toubro,14-04-2023,316.91,320.95,309.6,313.39,3669
2458,14,Larsen & Toubro,15-04-2023,672.76,676.96,664.91,669.37,1118
2459,14,Larsen & Toubro,16-04-2023,329.18,332.5,323.1,323.72,7244
2460,14,Larsen & Toubro,17-04-2023,336.31,339.48,333.08,338.4,9654
2461,14,Larsen & Toubro,18-04-2023,831.75,834.95,825.86,830.18,4882
2462,14,Larsen & Toubro,19-04-2023,126.92,132.44,122.63,130.4,1756
2463,14,Larsen & Toubro,20-04-2023,230.66,233.52,230.64,231.31,3038
2464,14,Larsen & Toubro,21-04-2023,619.07,624.15,618.82,623.74,1272
2465,14,Larsen & Toubro,22-04-2023,433.06,441.51,431.39,439.09,2693
2466,14,Larsen & Toubro,23-04-2023,550.14,550.2,541.13,545.27,8498
2467,14,Larsen & Toubro,24-04-2023,987.7,988.57,982.46,983.84,2749
2468,14,Larsen & Toubro,25-04-2023,186.32,194.49,182.44,193.94,6474
2469,14,Larsen & Toubro,26-04-2023,913.88,914.86,903.84,908.13,4463
2470,14,Larsen & Toubro,27-04-2023,915.55,919.11,907.62,907.86,1284
2471,14,Larsen & Toubro,28-04-2023,557.12,563.36,555.97,560.74,3396
2472,14,Larsen & Toubro,29-04-2023,634.26,637.46,626.25,626.56,2679
2473,14,Larsen & Toubro,30-04-2023,731.17,735.92,725.92,726.47,10000
2474,14,Larsen & Toubro,01-05-2023,446.99,447.26,438.99,439.8,2890
2475,14,Larsen & Toubro,02-05-2023,865.29,871.11,865.27,870.28,4028
2476,14,Larsen & Toubro,03-05-2023,704.43,705.79,699.85,704.57,9569
2477,14,Larsen & Toubro,04-05-2023,103.9,107.39,91.81,94.94,9479
2478,14,Larsen & Toubro,05-05-2023,632.14,641.96,630.19,639.05,1663
2479,14,Larsen & Toubro,06-05-2023,185.22,192.37,183.02,189.77,9722
2480,14,Larsen & Toubro,07-05-2023,100.93,102.65,94.9,95.06,9588
2481,14,Larsen & Toubro,08-05-2023,648.88,653.67,645.76,647.18,8249
2482,14,Larsen & Toubro,09-05-2023,976.42,986.19,971.46,982.75,1485
2483,14,Larsen & Toubro,10-05-2023,897.03,899.87,885.14,889.01,7378
2484,14,Larsen & Toubro,11-05-2023,133.87,138.85,133.27,136.57,3246
2485,14,Larsen & Toubro,12-05-2023,410.56,412.98,401.33,401.85,7291
2486,14,Larsen & Toubro,13-05-2023,773.21,776.94,770.86,773.03,6744
2487,14,Larsen & Toubro,14-05-2023,338.23,342.09,331.28,332.25,7546
2488,14,Larsen & Toubro,15-05-2023,431.36,434.45,423.92,425.17,6624
2489,14,Larsen & Toubro,16-05-2023,831.77,833.24,820.34,822.58,9421
2490,14,Larsen & Toubro,17-05-2023,362.16,363.17,356.1,357.42,5988
2491,14,Larsen & Toubro,18-05-2023,513.32,514.09,502.69,507.25,6904
2492,14,Larsen & Toubro,19-05-2023,620.88,625.34,611.38,613.77,8030
2493,14,Larsen & Toubro,20-05-2023,978.59,978.96,972.17,973.19,2105
2494,14,Larsen & Toubro,21-05-2023,846.94,853.94,843.47,850.88,1485
2495,14,Larsen & Toubro,22-05-2023,216.12,223.7,212.79,220.67,7366
2496,14,Larsen & Toubro,23-05-2023,874.2,876.16,870.04,873.17,8241
2497,14,Larsen & Toubro,24-05-2023,230.25,230.41,221.57,223.21,7076
2498,14,Larsen & Toubro,25-05-2023,288.65,292.07,287.19,289.91,3233
2499,14,Larsen & Toubro,26-05-2023,816.65,823.39,812.17,818.87,3511
2500,14,Larsen & Toubro,27-05-2023,436.2,446.31,431.96,445.24,6128
2501,14,Larsen & Toubro,28-05-2023,935.55,936.37,926.63,928.65,3708
2502,14,Larsen & Toubro,29-05-2023,741.03,742.28,737.57,740.87,9637
2503,14,Larsen & Toubro,30-05-2023,955.65,962.14,955.16,961.08,5796
2504,14,Larsen & Toubro,31-05-2023,395.31,397.91,385.14,388.43,4535
2505,14,Larsen & Toubro,01-06-2023,380.73,382.92,377.05,380.7,2366
2506,14,Larsen & Toubro,02-06-2023,714.11,714.78,704.46,707.33,1989
2507,14,Larsen & Toubro,03-06-2023,937.09,939.05,931.09,933.87,2790
2508,14,Larsen & Toubro,04-06-2023,540.21,545.68,538.28,544.1,4991
2509,14,Larsen & Toubro,05-06-2023,221.67,223.76,218.28,219.24,6424
2510,14,Larsen & Toubro,06-06-2023,651.66,655.58,648.07,654.78,8320
2511,14,Larsen & Toubro,07-06-2023,216.73,217.8,213.17,214.25,6664
2512,14,Larsen & Toubro,08-06-2023,386.59,387.48,376.9,380.88,2213
2513,14,Larsen & Toubro,09-06-2023,130.03,139.38,127.76,137.94,2169
2514,14,Larsen & Toubro,10-06-2023,288.74,290.48,287.05,289.16,8318
2515,14,Larsen & Toubro,11-06-2023,268.2,271.02,265.26,267.96,3501
2516,14,Larsen & Toubro,12-06-2023,726.12,737.7,722.35,734.38,2704
2517,14,Larsen & Toubro,13-06-2023,565.34,569.91,557.98,561.95,9565
2518,14,Larsen & Toubro,14-06-2023,940.44,941.01,928.42,932.9,9780
2519,14,Larsen & Toubro,15-06-2023,882.68,895.21,881.98,891.91,5449
2520,14,Larsen & Toubro,16-06-2023,699.12,703.71,697.1,701.07,3867
2521,14,Larsen & Toubro,17-06-2023,131.68,135.97,125.32,126.5,7736
2522,14,Larsen & Toubro,18-06-2023,227.17,228.4,216.83,219.89,4577
2523,14,Larsen & Toubro,19-06-2023,500.28,502.38,487.84,492.79,7249
2524,14,Larsen & Toubro,20-06-2023,864.85,867.88,855.23,856.11,2190
2525,14,Larsen & Toubro,21-06-2023,799.09,801.44,794.11,794.64,7866
2526,14,Larsen & Toubro,22-06-2023,536.78,537.22,528.43,531.29,5916
2527,14,Larsen & Toubro,23-06-2023,512.6,514.93,509.47,514.71,5950
2528,14,Larsen & Toubro,24-06-2023,505.08,512.83,503.26,508.96,4564
2529,14,Larsen & Toubro,25-06-2023,290.87,292.3,283.31,285.16,5418
2530,14,Larsen & Toubro,26-06-2023,184.2,185.98,181.82,183.53,2689
2531,14,Larsen & Toubro,27-06-2023,608.63,614.73,605.7,612.2,5952
2532,14,Larsen & Toubro,28-06-2023,452.92,455.75,448.99,449.82,8172
2533,14,Larsen & Toubro,29-06-2023,865.9,869.78,857.84,859.93,5832
2534,14,Larsen & Toubro,30-06-2023,709.76,714.16,709.69,713.7,2627
2535,15,ITC,01-01-2023,170.49,174.04,159.84,161.18,4678
2536,15,ITC,02-01-2023,662.9,663.26,660.3,662.26,5088
2537,15,ITC,03-01-2023,740.68,742.13,736.99,737.42,4507
2538,15,ITC,04-01-2023,685.81,690.24,683.05,685.87,1311
2539,15,ITC,05-01-2023,340.7,343.3,331.68,332.09,7367
2540,15,ITC,06-01-2023,861.08,863.88,858.81,860.17,9218
2541,15,ITC,07-01-2023,288.26,289.17,284.84,287.31,2926
2542,15,ITC,08-01-2023,902.71,904.93,897.64,897.74,7730
2543,15,ITC,09-01-2023,400.82,411.61,399.37,406.82,5358
2544,15,ITC,10-01-2023,719.58,720.46,709.76,711.8,3944
2545,15,ITC,11-01-2023,629.19,640.79,626.36,638.36,4012
2546,15,ITC,12-01-2023,652.9,655.87,639.12,643.75,6263
2547,15,ITC,13-01-2023,945.13,946.52,935.62,937.52,1093
2548,15,ITC,14-01-2023,856.38,870.17,856.27,866.3,2883
2549,15,ITC,15-01-2023,760.62,761.99,750.82,753.82,7188
2550,15,ITC,16-01-2023,246.9,252.67,243.44,249.74,7176
2551,15,ITC,17-01-2023,611.01,613.67,606.64,608.05,5179
2552,15,ITC,18-01-2023,929.17,929.33,920.45,923.3,9167
2553,15,ITC,19-01-2023,790.28,794.41,780.64,785.44,2400
2554,15,ITC,20-01-2023,449.79,452.05,448.71,450.41,4229
2555,15,ITC,21-01-2023,881.03,892.15,879.69,887.65,5060
2556,15,ITC,22-01-2023,545.75,557.16,545.51,552.92,6482
2557,15,ITC,23-01-2023,368,376.44,365.66,372.72,7691
2558,15,ITC,24-01-2023,513.71,516.24,512.95,513.29,8080
2559,15,ITC,25-01-2023,507.62,518.86,506.47,517.26,4765
2560,15,ITC,26-01-2023,142.32,146.65,134.33,136.4,9200
2561,15,ITC,27-01-2023,595.14,599.36,586.03,590.16,4940
2562,15,ITC,28-01-2023,808.14,813.62,805.98,809.58,5183
2563,15,ITC,29-01-2023,308.76,323.05,303.8,318.51,4778
2564,15,ITC,30-01-2023,241.78,253.19,240.41,251.18,1783
2565,15,ITC,31-01-2023,333.08,335.02,329.31,333.68,5051
2566,15,ITC,01-02-2023,776.36,779.21,764.19,767.08,4077
2567,15,ITC,02-02-2023,887.56,900.1,886.41,895.8,3610
2568,15,ITC,03-02-2023,598.84,599.01,585.47,589.73,1144
2569,15,ITC,04-02-2023,940.67,944.32,934.06,934.24,8816
2570,15,ITC,05-02-2023,465.63,465.88,461.38,465.64,3541
2571,15,ITC,06-02-2023,246.11,247.24,239.17,239.71,9362
2572,15,ITC,07-02-2023,418.2,422.07,416.2,420.64,3635
2573,15,ITC,08-02-2023,205.01,208.38,192.62,196.57,7073
2574,15,ITC,09-02-2023,288.51,289.53,279.84,282,1949
2575,15,ITC,10-02-2023,911.75,916.06,907.85,912.22,1053
2576,15,ITC,11-02-2023,100.54,104.18,90.62,95,7723
2577,15,ITC,12-02-2023,116.6,118.45,110.74,113.06,9309
2578,15,ITC,13-02-2023,492.53,493.41,482.68,486.38,6280
2579,15,ITC,14-02-2023,662.48,663.57,653.65,658.48,5082
2580,15,ITC,15-02-2023,234.22,244.28,232.79,243,1223
2581,15,ITC,16-02-2023,706.34,706.89,702.79,704.48,9532
2582,15,ITC,17-02-2023,932.99,938.5,929.07,937.15,9154
2583,15,ITC,18-02-2023,801.81,805.78,799.4,800.52,3241
2584,15,ITC,19-02-2023,676.18,677.13,670.19,674.91,6717
2585,15,ITC,20-02-2023,995.34,1006.32,994.34,1002.38,3650
2586,15,ITC,21-02-2023,773.06,774.24,769.52,771.57,6810
2587,15,ITC,22-02-2023,433.41,433.46,421.57,425.18,9803
2588,15,ITC,23-02-2023,727.22,736.65,724.96,732.83,5390
2589,15,ITC,24-02-2023,202.08,210.72,199.95,207.22,8404
2590,15,ITC,25-02-2023,276.47,276.91,270.81,271.98,6124
2591,15,ITC,26-02-2023,454.77,467.76,452.93,463.91,9547
2592,15,ITC,27-02-2023,887.93,888.13,880.05,882.88,3070
2593,15,ITC,28-02-2023,172.67,176.96,162.02,166.9,5154
2594,15,ITC,01-03-2023,274.16,276.83,266.22,266.85,5307
2595,15,ITC,02-03-2023,220.2,224.68,214.97,216.99,4628
2596,15,ITC,03-03-2023,274.31,288.86,271.77,284.07,3696
2597,15,ITC,04-03-2023,685.91,695.03,684,690.51,4064
2598,15,ITC,05-03-2023,417.12,423.14,412.69,421.11,1339
2599,15,ITC,06-03-2023,813.17,824.71,812.92,820.57,6622
2600,15,ITC,07-03-2023,522.21,525.21,514.28,514.87,4400
2601,15,ITC,08-03-2023,332.78,340.98,330.73,337.87,7693
2602,15,ITC,09-03-2023,569.85,573.49,562.13,562.14,2437
2603,15,ITC,10-03-2023,502.29,505.86,495.84,499.74,3556
2604,15,ITC,11-03-2023,842.31,854.57,841.08,850.94,3802
2605,15,ITC,12-03-2023,797.72,798.18,788.75,788.79,4401
2606,15,ITC,13-03-2023,259.7,268.88,258.07,265.01,8812
2607,15,ITC,14-03-2023,788.91,798.76,787.51,796.3,3748
2608,15,ITC,15-03-2023,554.39,562.12,549.75,561.7,9021
2609,15,ITC,16-03-2023,877.68,878.41,871.13,875.04,2872
2610,15,ITC,17-03-2023,578.01,588.5,577.49,584.01,7916
2611,15,ITC,18-03-2023,766.18,768.98,760.99,764.4,3824
2612,15,ITC,19-03-2023,456.83,462.72,454.45,457.75,1511
2613,15,ITC,20-03-2023,759.63,770.56,758.34,765.85,8427
2614,15,ITC,21-03-2023,728.02,730.12,721.5,725.58,6886
2615,15,ITC,22-03-2023,246.72,249.95,241.35,241.75,8328
2616,15,ITC,23-03-2023,110.55,116.08,108.71,111.95,7213
2617,15,ITC,24-03-2023,216.63,219.23,206.84,207.25,2038
2618,15,ITC,25-03-2023,719.8,720.12,705.28,709.88,7970
2619,15,ITC,26-03-2023,989.36,989.67,983.93,986.75,3720
2620,15,ITC,27-03-2023,294.14,295.91,285.14,286.96,5796
2621,15,ITC,28-03-2023,915.77,924.28,914.32,923.89,1270
2622,15,ITC,29-03-2023,586.96,587.75,585.65,587.09,7580
2623,15,ITC,30-03-2023,507.06,516.18,505.62,515.71,8059
2624,15,ITC,31-03-2023,711.61,714.21,701.94,701.99,7896
2625,15,ITC,01-04-2023,761.83,773.12,759.27,769.73,2519
2626,15,ITC,02-04-2023,368,375.23,366.66,373.96,9725
2627,15,ITC,03-04-2023,625.16,627.7,619.2,622.04,1443
2628,15,ITC,04-04-2023,367.81,377.41,365,375.17,9911
2629,15,ITC,05-04-2023,596.73,608.37,593.32,605.13,4656
2630,15,ITC,06-04-2023,447.1,450.64,442.22,450.09,9244
2631,15,ITC,07-04-2023,602.73,614.66,601.77,611.1,3619
2632,15,ITC,08-04-2023,671.28,675.23,667.57,669.06,7267
2633,15,ITC,09-04-2023,948.45,950.54,940.21,941.84,5300
2634,15,ITC,10-04-2023,399.39,408.32,396.5,404.55,1989
2635,15,ITC,11-04-2023,204.61,215.09,201.61,211.32,4935
2636,15,ITC,12-04-2023,592.2,593.37,581.41,582.6,6799
2637,15,ITC,13-04-2023,185.59,193.02,182.25,189.97,5533
2638,15,ITC,14-04-2023,338.3,341.9,335.53,337.47,7042
2639,15,ITC,15-04-2023,721.09,721.58,710.95,713.63,2108
2640,15,ITC,16-04-2023,132.22,139.95,128.15,139.63,3614
2641,15,ITC,17-04-2023,313.27,324.27,312.72,321.88,7192
2642,15,ITC,18-04-2023,888.61,895.9,886.97,891.63,5263
2643,15,ITC,19-04-2023,538.24,543.66,535.43,543.25,8435
2644,15,ITC,20-04-2023,350.8,361.03,350.8,359.89,2696
2645,15,ITC,21-04-2023,257.44,261.35,254.95,255.72,8332
2646,15,ITC,22-04-2023,713.51,715.51,708.11,710.34,8207
2647,15,ITC,23-04-2023,455.49,458.1,444.27,448.24,2853
2648,15,ITC,24-04-2023,728.35,728.9,723.2,725.86,4187
2649,15,ITC,25-04-2023,360.88,361.55,355.18,357.13,3476
2650,15,ITC,26-04-2023,962.33,975.59,958.43,970.77,9291
2651,15,ITC,27-04-2023,636.41,636.94,629.99,630.49,3504
2652,15,ITC,28-04-2023,227.82,231.01,217.34,221.6,9011
2653,15,ITC,29-04-2023,785.24,789.91,783.65,786.67,8402
2654,15,ITC,30-04-2023,313.84,317.54,306.87,309.61,2501
2655,15,ITC,01-05-2023,739.38,743.97,729.66,733.48,6230
